explanations,datasets,attributed_fns,methods,reversed,Value
occlusion,any,logit,contrastive,original,[3.2286072 4.3520584 4.2648087]
occlusion,any,logit,contrastive,reversed,[-3.2286072 -4.3520584 -4.2648087]
occlusion,any,logit,baseline,original,[14.035072 57.954628 10.39225 ]
occlusion,any,logit,contrastive,original,[3.9419785 4.8982315 4.863144 ]
occlusion,any,logit,contrastive,reversed,[-3.9419785 -4.8982315 -4.863144 ]
occlusion,any,logit,baseline,original,[ 3.5780945  9.990547   2.1665802 13.541817  26.62149   12.051498 ]
occlusion,any,logit,contrastive,original,[0.00994873 0.08615875 6.0763397  1.847229   3.2007904  2.6308365 ]
occlusion,any,logit,contrastive,reversed,[-0.00994873 -0.08615875 -6.0763397  -1.847229   -3.2007904  -2.6308365 ]
occlusion,any,logit,baseline,original,"[ 1.611824   5.936775   9.73304   12.257278  16.868317  19.269577
 15.6495285 16.131088  22.305092  33.704887  22.932327  10.30101
  1.503273 ]"
occlusion,any,logit,contrastive,original,"[0.19939423 0.06304932 0.2631836  0.4655609  0.47518158 0.45350647
 0.6424103  0.75935364 0.41127777 0.8353729  0.53092957 7.462509
 5.395981  ]"
occlusion,any,logit,contrastive,reversed,"[-0.19939423 -0.06304932 -0.2631836  -0.4655609  -0.47518158 -0.45350647
 -0.6424103  -0.75935364 -0.41127777 -0.8353729  -0.53092957 -7.462509
 -5.395981  ]"
occlusion,any,logit,baseline,original,[14.035072 57.954628 10.39225 ]
occlusion,any,logit,contrastive,original,[3.9419785 4.8982315 4.863144 ]
occlusion,any,logit,contrastive,reversed,[-3.9419785 -4.8982315 -4.863144 ]
occlusion,any,logit,baseline,original,[12.350723 27.202324 23.202667 16.273827]
occlusion,any,logit,contrastive,original,[0.23695374 0.6588898  2.9357147  2.5952606 ]
occlusion,any,logit,contrastive,reversed,[-0.23695374 -0.6588898  -2.9357147  -2.5952606 ]
occlusion,any,logit,baseline,original,[31.43169  29.792755  7.861618 23.558891]
occlusion,any,logit,contrastive,original,[0.8141136  0.11436462 7.3433228  4.8645325 ]
occlusion,any,logit,contrastive,reversed,[-0.8141136  -0.11436462 -7.3433228  -4.8645325 ]
occlusion,any,logit,baseline,original,[ 7.9957123 48.100998   2.6583939]
occlusion,any,logit,contrastive,original,[4.3116684 4.582962  4.5784607]
occlusion,any,logit,contrastive,reversed,[-4.3116684 -4.582962  -4.5784607]
occlusion,any,logit,baseline,original,"[ 2.4256668   1.5726852   0.8794937   0.40877533  1.2057724   1.56884
  2.4367752   4.4630585   0.39892578  4.2964935   6.9811325   6.1598663
  7.6844864   7.0594635   1.5303574   3.303032    3.2494965   4.1909637
  8.860252   35.591515    2.8286057 ]"
occlusion,any,logit,contrastive,original,"[0.63282776 0.6952133  0.75522614 0.76820374 0.72963715 0.8210068
 0.99635315 1.736496   2.3771057  0.98456573 1.3922348  0.7147217
 0.8958893  0.5490875  0.6563339  0.60996246 0.5407562  1.0269623
 7.2699127  3.3680267  4.1716156 ]"
occlusion,any,logit,contrastive,reversed,"[-0.63282776 -0.6952133  -0.75522614 -0.76820374 -0.72963715 -0.8210068
 -0.99635315 -1.736496   -2.3771057  -0.98456573 -1.3922348  -0.7147217
 -0.8958893  -0.5490875  -0.6563339  -0.60996246 -0.5407562  -1.0269623
 -7.2699127  -3.3680267  -4.1716156 ]"
occlusion,any,logit,baseline,original,"[2.7066193e+00 1.0814362e+00 1.0017395e-02 2.7498955e+01 1.8444283e+01
 5.5638123e+00]"
occlusion,any,logit,contrastive,original,"[7.8002930e-02 1.2893677e-03 2.4576569e-01 6.5573883e-01 5.0820847e+00
 3.7741318e+00]"
occlusion,any,logit,contrastive,reversed,"[-7.8002930e-02 -1.2893677e-03 -2.4576569e-01 -6.5573883e-01
 -5.0820847e+00 -3.7741318e+00]"
occlusion,any,logit,baseline,original,"[ 2.2936783   7.1718674   1.5999298   7.4724197   0.35736084  3.8680267
 16.331253   11.182297  ]"
occlusion,any,logit,contrastive,original,"[0.53338623 1.2849808  0.56931305 0.90680695 1.1454086  3.2286987
 2.142891   2.9340591 ]"
occlusion,any,logit,contrastive,reversed,"[-0.53338623 -1.2849808  -0.56931305 -0.90680695 -1.1454086  -3.2286987
 -2.142891   -2.9340591 ]"
occlusion,any,logit,baseline,original,[ 1.7929077 17.932598   4.715969  36.175888 ]
occlusion,any,logit,contrastive,original,[0.29174805 1.5299911  6.8849525  4.0932846 ]
occlusion,any,logit,contrastive,reversed,[-0.29174805 -1.5299911  -6.8849525  -4.0932846 ]
occlusion,any,logit,baseline,original,[ 9.815399  26.749023   1.7005157 32.17559  ]
occlusion,any,logit,contrastive,original,[0.7091217  0.30458832 7.82148    4.881607  ]
occlusion,any,logit,contrastive,reversed,[-0.7091217  -0.30458832 -7.82148    -4.881607  ]
occlusion,any,logit,baseline,original,[ 3.5780945  9.990547   2.1665802 13.541817  26.62149   12.051498 ]
occlusion,any,logit,contrastive,original,[0.00994873 0.08615875 6.0763397  1.847229   3.2007904  2.6308365 ]
occlusion,any,logit,contrastive,reversed,[-0.00994873 -0.08615875 -6.0763397  -1.847229   -3.2007904  -2.6308365 ]
occlusion,any,logit,baseline,original,"[ 8.759933   5.8828125  7.2233047  6.434273  11.42395   15.136246
 17.95282    1.2392731]"
occlusion,any,logit,contrastive,original,"[0.11117554 0.13321686 0.4697876  0.06594086 1.2015381  0.73596954
 5.347748   3.4237823 ]"
occlusion,any,logit,contrastive,reversed,"[-0.11117554 -0.13321686 -0.4697876  -0.06594086 -1.2015381  -0.73596954
 -5.347748   -3.4237823 ]"
occlusion,any,logit,baseline,original,[ 4.4005966   0.39936066 18.89119    18.842209    0.47875977 18.146301  ]
occlusion,any,logit,contrastive,original,[0.9019089 3.0784607 3.123558  3.401886  4.3456345 1.458313 ]
occlusion,any,logit,contrastive,reversed,[-0.9019089 -3.0784607 -3.123558  -3.401886  -4.3456345 -1.458313 ]
occlusion,any,logit,baseline,original,[ 7.374321  23.670013   1.5823135 32.92752  ]
occlusion,any,logit,contrastive,original,[0.41275787 0.05414581 7.617874   4.592201  ]
occlusion,any,logit,contrastive,reversed,[-0.41275787 -0.05414581 -7.617874   -4.592201  ]
occlusion,any,logit,baseline,original,[ 7.9957123 48.100998   2.6583939]
occlusion,any,logit,contrastive,original,[4.3116684 4.582962  4.5784607]
occlusion,any,logit,contrastive,reversed,[-4.3116684 -4.582962  -4.5784607]
occlusion,any,logit,baseline,original,[14.035072 57.954628 10.39225 ]
occlusion,any,logit,contrastive,original,[3.9419785 4.8982315 4.863144 ]
occlusion,any,logit,contrastive,reversed,[-3.9419785 -4.8982315 -4.863144 ]
occlusion,any,logit,baseline,original,[ 5.8667526  4.430855   2.9995499 16.798157  17.674088   2.551773 ]
occlusion,any,logit,contrastive,original,[0.790329   0.744339   0.06957245 0.03779602 4.1550293  3.3441925 ]
occlusion,any,logit,contrastive,reversed,[-0.790329   -0.744339   -0.06957245 -0.03779602 -4.1550293  -3.3441925 ]
occlusion,any,logit,baseline,original,"[ 2.2897644   7.359619    9.965561   10.447189   12.139709   28.750565
  0.48812866]"
occlusion,any,logit,contrastive,original,[0.5038605 0.7809677 1.0105896 4.6596146 3.0576477 3.2205505 2.6721878]
occlusion,any,logit,contrastive,reversed,"[-0.5038605 -0.7809677 -1.0105896 -4.6596146 -3.0576477 -3.2205505
 -2.6721878]"
occlusion,any,logit,baseline,original,[ 9.871094 31.918976 28.73523  11.729759]
occlusion,any,logit,contrastive,original,[0.4955902 1.7405167 5.4958572 4.2276993]
occlusion,any,logit,contrastive,reversed,[-0.4955902 -1.7405167 -5.4958572 -4.2276993]
occlusion,any,logit,baseline,original,[ 9.018364  11.733162  11.649078   5.781624  27.166504   1.1470337]
occlusion,any,logit,contrastive,original,[0.14752197 0.05545044 0.3812256  4.4904175  4.2656937  4.4613495 ]
occlusion,any,logit,contrastive,reversed,[-0.14752197 -0.05545044 -0.3812256  -4.4904175  -4.2656937  -4.4613495 ]
occlusion,any,logit,baseline,original,[12.232666   4.0373154  5.391411  68.849655 ]
occlusion,any,logit,contrastive,original,[0.8016777 1.4938049 4.8508224 2.749691 ]
occlusion,any,logit,contrastive,reversed,[-0.8016777 -1.4938049 -4.8508224 -2.749691 ]
occlusion,any,logit,baseline,original,[ 7.4129944 12.577713  18.640335   2.2563553 26.167885 ]
occlusion,any,logit,contrastive,original,[0.9678192  0.88249207 0.08934021 7.3602448  4.64653   ]
occlusion,any,logit,contrastive,reversed,[-0.9678192  -0.88249207 -0.08934021 -7.3602448  -4.64653   ]
occlusion,any,logit,baseline,original,[26.308846   1.8871536 14.711472  13.748268 ]
occlusion,any,logit,contrastive,original,[3.0345154 3.4268875 9.545486  5.4468384]
occlusion,any,logit,contrastive,reversed,[-3.0345154 -3.4268875 -9.545486  -5.4468384]
occlusion,any,logit,baseline,original,[11.157799 21.408348 10.265549 11.85231 ]
occlusion,any,logit,contrastive,original,[0.45301056 0.5352936  4.8263245  3.9009323 ]
occlusion,any,logit,contrastive,reversed,[-0.45301056 -0.5352936  -4.8263245  -3.9009323 ]
occlusion,any,logit,baseline,original,"[ 3.563034   2.4338837  7.5951385 27.050274   6.3222504  4.758087
  1.6134949 19.40979  ]"
occlusion,any,logit,contrastive,original,"[0.3418579  1.3559647  0.42702484 1.6573372  0.3301773  0.10558319
 7.4639816  3.796753  ]"
occlusion,any,logit,contrastive,reversed,"[-0.3418579  -1.3559647  -0.42702484 -1.6573372  -0.3301773  -0.10558319
 -7.4639816  -3.796753  ]"
occlusion,any,logit,baseline,original,"[ 4.2081757  4.7433853  3.0248566  1.6711884  3.7765274  3.9737625
  3.7011642  3.8810654  5.9073257  4.6218033  6.1969376  6.4998703
  5.8439636 10.954506   4.057068   9.041557   3.8623505  9.026932
  8.298157 ]"
occlusion,any,logit,contrastive,original,"[0.6540909  0.46115875 0.26926422 0.88308716 0.39328003 0.58382416
 0.6116867  0.11425018 0.72857666 0.3495102  0.20762634 0.2075119
 0.27062988 0.5381775  1.126831   0.14125061 6.3081207  5.225708
 3.8463821 ]"
occlusion,any,logit,contrastive,reversed,"[-0.6540909  -0.46115875 -0.26926422 -0.88308716 -0.39328003 -0.58382416
 -0.6116867  -0.11425018 -0.72857666 -0.3495102  -0.20762634 -0.2075119
 -0.27062988 -0.5381775  -1.126831   -0.14125061 -6.3081207  -5.225708
 -3.8463821 ]"
occlusion,any,logit,baseline,original,[ 3.6294327 19.452858  13.603989  51.667793 ]
occlusion,any,logit,contrastive,original,[0.93865204 1.7264366  4.979706   2.9163818 ]
occlusion,any,logit,contrastive,reversed,[-0.93865204 -1.7264366  -4.979706   -2.9163818 ]
occlusion,any,logit,baseline,original,"[ 5.757599    0.79852295  5.844223    9.322014   10.194977    2.1088715
  5.28833    11.614571   18.856823    0.4855194  19.215061   32.63868
 24.148628   19.29372    17.79779   ]"
occlusion,any,logit,contrastive,original,"[0.26511383 0.66355896 0.638504   0.6440048  0.8076019  1.0316772
 0.9738159  1.0224991  0.82050705 0.6395874  0.09925461 1.444973
 1.4718475  5.2201385  3.1836395 ]"
occlusion,any,logit,contrastive,reversed,"[-0.26511383 -0.66355896 -0.638504   -0.6440048  -0.8076019  -1.0316772
 -0.9738159  -1.0224991  -0.82050705 -0.6395874  -0.09925461 -1.444973
 -1.4718475  -5.2201385  -3.1836395 ]"
occlusion,any,logit,baseline,original,"[ 3.8858948  6.362259   9.475067   9.005531   7.142311   2.5591736
 10.800743  12.377716   4.767784 ]"
occlusion,any,logit,contrastive,original,"[0.32924652 0.63153076 0.91654205 0.79486084 0.568161   1.0688934
 0.8594971  7.461281   5.256119  ]"
occlusion,any,logit,contrastive,reversed,"[-0.32924652 -0.63153076 -0.91654205 -0.79486084 -0.568161   -1.0688934
 -0.8594971  -7.461281   -5.256119  ]"
occlusion,any,logit,baseline,original,"[ 0.7102432  10.028763    3.3323746   9.417664    0.99398804  3.6974945
 10.73996    10.5199585  18.311714    5.1565704  15.377205  ]"
occlusion,any,logit,contrastive,original,"[0.8384247 1.0836868 1.0182343 1.2042084 1.3024826 1.0850601 1.1060791
 1.6322021 0.7566681 7.8622513 5.840637 ]"
occlusion,any,logit,contrastive,reversed,"[-0.8384247 -1.0836868 -1.0182343 -1.2042084 -1.3024826 -1.0850601
 -1.1060791 -1.6322021 -0.7566681 -7.8622513 -5.840637 ]"
occlusion,any,logit,baseline,original,[ 7.6677933   0.96061707 22.915154    9.310715  ]
occlusion,any,logit,contrastive,original,[0.31666565 4.6442566  4.0945587  4.629822  ]
occlusion,any,logit,contrastive,reversed,[-0.31666565 -4.6442566  -4.0945587  -4.629822  ]
occlusion,any,logit,baseline,original,"[ 0.7630768   2.1636887   5.9607315   0.4914627   0.70884705  0.69415283
  1.4287567   0.6932373   0.57479095  2.2385712   4.296486    1.736969
  5.6049576  13.405113    6.012314   44.298153    7.5316467 ]"
occlusion,any,logit,contrastive,original,"[0.14653015 0.51143646 0.23329163 0.5229721  0.6290436  0.6639786
 0.6369171  0.6010437  0.2921219  0.8485031  0.38619232 0.9817734
 1.3345871  3.0170212  7.2961884  6.729824   6.264244  ]"
occlusion,any,logit,contrastive,reversed,"[-0.14653015 -0.51143646 -0.23329163 -0.5229721  -0.6290436  -0.6639786
 -0.6369171  -0.6010437  -0.2921219  -0.8485031  -0.38619232 -0.9817734
 -1.3345871  -3.0170212  -7.2961884  -6.729824   -6.264244  ]"
occlusion,any,logit,baseline,original,"[ 5.9607086  2.2359161  7.0526123  9.237045  19.161629  42.810196
  3.1629333]"
occlusion,any,logit,contrastive,original,"[0.48208618 0.7452545  0.7787247  1.7691498  1.3091202  4.812401
 3.2960815 ]"
occlusion,any,logit,contrastive,reversed,"[-0.48208618 -0.7452545  -0.7787247  -1.7691498  -1.3091202  -4.812401
 -3.2960815 ]"
occlusion,any,logit,baseline,original,"[ 0.36360168  0.28418732  4.3702545   0.1591034   4.335945    3.0374603
  3.145607    7.510475    0.18107605 13.017418    1.6229553 ]"
occlusion,any,logit,contrastive,original,"[0.19283295 0.473526   0.722908   0.7123337  0.6351929  0.7659836
 1.3235626  0.6365509  8.333153   3.8377838  3.8305588 ]"
occlusion,any,logit,contrastive,reversed,"[-0.19283295 -0.473526   -0.722908   -0.7123337  -0.6351929  -0.7659836
 -1.3235626  -0.6365509  -8.333153   -3.8377838  -3.8305588 ]"
occlusion,any,logit,baseline,original,"[ 0.82061005  2.329338    0.94944763  2.817154    1.4352722   1.567894
  2.0087967   3.1757202   1.8948898   3.1455765   3.4217758   5.5884323
  2.8251038  11.511238   13.689987    8.967972  ]"
occlusion,any,logit,contrastive,original,"[4.2457581e-02 2.7671814e-02 7.7964783e-02 2.8195953e-01 4.7348022e-02
 1.6432953e-01 3.5639954e-01 1.5113068e-01 4.2300415e-01 5.1689148e-02
 2.8984070e-02 3.3874512e-03 2.4155426e-01 5.2259064e-01 5.8864594e+00
 4.7147827e+00]"
occlusion,any,logit,contrastive,reversed,"[-4.2457581e-02 -2.7671814e-02 -7.7964783e-02 -2.8195953e-01
 -4.7348022e-02 -1.6432953e-01 -3.5639954e-01 -1.5113068e-01
 -4.2300415e-01 -5.1689148e-02 -2.8984070e-02 -3.3874512e-03
 -2.4155426e-01 -5.2259064e-01 -5.8864594e+00 -4.7147827e+00]"
occlusion,any,logit,baseline,original,[26.308846   1.8871536 14.711472  13.748268 ]
occlusion,any,logit,contrastive,original,[3.0345154 3.4268875 9.545486  5.4468384]
occlusion,any,logit,contrastive,reversed,[-3.0345154 -3.4268875 -9.545486  -5.4468384]
occlusion,any,logit,baseline,original,"[ 7.7100067  7.0541916  5.632408   6.6789093 10.12059    6.7686005
  9.341553   2.4073029 35.3022    12.715111 ]"
occlusion,any,logit,contrastive,original,"[0.04428864 0.47872925 1.2875748  1.5994034  1.0329208  1.2801666
 1.440567   5.45549    5.7085266  5.895668  ]"
occlusion,any,logit,contrastive,reversed,"[-0.04428864 -0.47872925 -1.2875748  -1.5994034  -1.0329208  -1.2801666
 -1.440567   -5.45549    -5.7085266  -5.895668  ]"
occlusion,any,logit,baseline,original,[ 7.9957123 48.100998   2.6583939]
occlusion,any,logit,contrastive,original,[4.3116684 4.582962  4.5784607]
occlusion,any,logit,contrastive,reversed,[-4.3116684 -4.582962  -4.5784607]
occlusion,any,logit,baseline,original,"[ 0.0443573  9.547913   5.178192   6.24041   12.886681  10.432892
 10.368523   0.1227417  4.064598  23.726196   2.5728455]"
occlusion,any,logit,contrastive,original,"[0.7005234  0.03869629 0.47896576 0.31230164 0.08444214 0.20936584
 0.96810913 0.39935303 4.6156616  5.047638   4.5960236 ]"
occlusion,any,logit,contrastive,reversed,"[-0.7005234  -0.03869629 -0.47896576 -0.31230164 -0.08444214 -0.20936584
 -0.96810913 -0.39935303 -4.6156616  -5.047638   -4.5960236 ]"
occlusion,any,logit,baseline,original,[ 7.934883  19.978035  24.482857   7.9644012]
occlusion,any,logit,contrastive,original,[0.02466583 2.1343613  5.0026245  4.0707474 ]
occlusion,any,logit,contrastive,reversed,[-0.02466583 -2.1343613  -5.0026245  -4.0707474 ]
occlusion,any,logit,baseline,original,[26.308846   1.8871536 14.711472  13.748268 ]
occlusion,any,logit,contrastive,original,[3.0345154 3.4268875 9.545486  5.4468384]
occlusion,any,logit,contrastive,reversed,[-3.0345154 -3.4268875 -9.545486  -5.4468384]
occlusion,any,logit,baseline,original,[10.949829 23.977158 18.553673  9.904037]
occlusion,any,logit,contrastive,original,[1.0347595 1.2058105 5.373062  4.7290573]
occlusion,any,logit,contrastive,reversed,[-1.0347595 -1.2058105 -5.373062  -4.7290573]
occlusion,any,logit,baseline,original,"[ 0.9047699  5.287819   1.3667679 10.549858  10.908279   8.109772
  7.8935394 13.279816   7.306793  17.790482  11.966415  14.689507
 22.833282   5.031189 ]"
occlusion,any,logit,contrastive,original,"[0.21619415 0.17149353 0.2075119  0.25540924 0.1343689  0.00856781
 0.35580444 0.51447296 0.46061707 0.6532974  3.506363   1.9475708
 3.0939407  2.9494247 ]"
occlusion,any,logit,contrastive,reversed,"[-0.21619415 -0.17149353 -0.2075119  -0.25540924 -0.1343689  -0.00856781
 -0.35580444 -0.51447296 -0.46061707 -0.6532974  -3.506363   -1.9475708
 -3.0939407  -2.9494247 ]"
occlusion,any,logit,baseline,original,"[13.413254    4.810623    8.473595   22.207481   36.91568    25.876984
 10.001801    0.11595154]"
occlusion,any,logit,contrastive,original,"[0.31658936 0.3692093  0.96941376 0.48445892 0.3477249  0.3121338
 7.0617294  4.635109  ]"
occlusion,any,logit,contrastive,reversed,"[-0.31658936 -0.3692093  -0.96941376 -0.48445892 -0.3477249  -0.3121338
 -7.0617294  -4.635109  ]"
occlusion,any,logit,baseline,original,"[ 1.2457733  1.4685593  1.1479492 25.751251  25.93502   21.48037
 28.607285  25.589561  31.446068  14.281883  44.913513  35.24099
 27.447212 ]"
occlusion,any,logit,contrastive,original,"[0.35316467 0.38542938 0.20191956 0.3964157  1.1165771  1.278328
 1.3651199  0.9052658  1.1860123  0.3082428  0.36563873 4.9620667
 3.280159  ]"
occlusion,any,logit,contrastive,reversed,"[-0.35316467 -0.38542938 -0.20191956 -0.3964157  -1.1165771  -1.278328
 -1.3651199  -0.9052658  -1.1860123  -0.3082428  -0.36563873 -4.9620667
 -3.280159  ]"
occlusion,any,logit,baseline,original,[ 7.9957123 48.100998   2.6583939]
occlusion,any,logit,contrastive,original,[4.3116684 4.582962  4.5784607]
occlusion,any,logit,contrastive,reversed,[-4.3116684 -4.582962  -4.5784607]
occlusion,any,logit,baseline,original,[ 3.6294327 19.452858  13.603989  51.667793 ]
occlusion,any,logit,contrastive,original,[0.93865204 1.7264366  4.979706   2.9163818 ]
occlusion,any,logit,contrastive,reversed,[-0.93865204 -1.7264366  -4.979706   -2.9163818 ]
occlusion,any,logit,baseline,original,[ 9.191376 28.23951  23.74965  13.207031]
occlusion,any,logit,contrastive,original,[0.3731842 2.2227402 5.5890427 4.275093 ]
occlusion,any,logit,contrastive,reversed,[-0.3731842 -2.2227402 -5.5890427 -4.275093 ]
occlusion,any,logit,baseline,original,[18.555862    6.7367325   0.18022919 16.79383   ]
occlusion,any,logit,contrastive,original,[2.0693817 3.4932861 7.492668  5.2040176]
occlusion,any,logit,contrastive,reversed,[-2.0693817 -3.4932861 -7.492668  -5.2040176]
occlusion,any,logit,baseline,original,[ 1.9269638 24.402924  10.128395  11.82766  ]
occlusion,any,logit,contrastive,original,[0.24453735 1.1008911  5.2078934  4.635475  ]
occlusion,any,logit,contrastive,reversed,[-0.24453735 -1.1008911  -5.2078934  -4.635475  ]
occlusion,any,logit,baseline,original,[ 5.4134064 18.263062  24.505394  12.662529 ]
occlusion,any,logit,contrastive,original,[0.23475647 0.5745392  3.6190948  3.085228  ]
occlusion,any,logit,contrastive,reversed,[-0.23475647 -0.5745392  -3.6190948  -3.085228  ]
occlusion,any,logit,baseline,original,[16.090462  28.806572  23.381935   5.3792725]
occlusion,any,logit,contrastive,original,[0.05775452 0.27249146 3.2809067  3.7308807 ]
occlusion,any,logit,contrastive,reversed,[-0.05775452 -0.27249146 -3.2809067  -3.7308807 ]
occlusion,any,logit,baseline,original,[ 2.5446854  11.709961    0.55792236 16.396973  ]
occlusion,any,logit,contrastive,original,[0.6457138 1.0452118 6.0232086 4.4849777]
occlusion,any,logit,contrastive,reversed,[-0.6457138 -1.0452118 -6.0232086 -4.4849777]
occlusion,any,logit,baseline,original,"[ 5.1814804  5.246849   6.0004883  8.135498  12.527992  13.965736
 13.4411545 10.7729645 13.038353  13.226456  16.778328  16.802795
 18.243835  17.389725  17.934776  17.085152  17.223152  11.710632
 40.809273  16.982391 ]"
occlusion,any,logit,contrastive,original,"[0.02049255 0.14483643 0.2549591  0.45278168 0.3359375  0.6595154
 0.7532654  0.8816376  0.661499   0.9513855  0.983902   1.4014511
 1.2386551  1.318039   1.4483261  1.6531525  1.8238449  5.7453613
 5.9989624  6.08255   ]"
occlusion,any,logit,contrastive,reversed,"[-0.02049255 -0.14483643 -0.2549591  -0.45278168 -0.3359375  -0.6595154
 -0.7532654  -0.8816376  -0.661499   -0.9513855  -0.983902   -1.4014511
 -1.2386551  -1.318039   -1.4483261  -1.6531525  -1.8238449  -5.7453613
 -5.9989624  -6.08255   ]"
occlusion,any,logit,baseline,original,[ 5.300041  10.765869  12.99511   18.904205  29.326706   3.6378937]
occlusion,any,logit,contrastive,original,[0.19090271 0.47115326 4.6408615  3.0224838  3.0855484  3.0303268 ]
occlusion,any,logit,contrastive,reversed,[-0.19090271 -0.47115326 -4.6408615  -3.0224838  -3.0855484  -3.0303268 ]
occlusion,any,logit,baseline,original,[ 3.6294327 19.452858  13.603989  51.667793 ]
occlusion,any,logit,contrastive,original,[0.93865204 1.7264366  4.979706   2.9163818 ]
occlusion,any,logit,contrastive,reversed,[-0.93865204 -1.7264366  -4.979706   -2.9163818 ]
occlusion,any,logit,baseline,original,"[ 4.667938    3.6629562   2.8429565   4.821686    1.303505    0.26682281
  1.422821    2.1833115   8.965195    0.3919525  14.764656  ]"
occlusion,any,logit,contrastive,original,"[0.8557739  0.88082886 0.9282608  0.7933655  1.0039062  1.0798874
 1.2970657  2.2175293  1.5398407  9.099983   6.1372833 ]"
occlusion,any,logit,contrastive,reversed,"[-0.8557739  -0.88082886 -0.9282608  -0.7933655  -1.0039062  -1.0798874
 -1.2970657  -2.2175293  -1.5398407  -9.099983   -6.1372833 ]"
occlusion,any,logit,baseline,original,"[ 2.7287445   2.6682053   2.5780258   1.4744263   2.0933685   2.990158
  7.624893   10.590218    9.79995     0.7282028   0.38919067  9.53624
  8.238098   13.960426    9.496719    2.3691788 ]"
occlusion,any,logit,contrastive,original,"[0.20690155 0.17308807 0.31092834 0.24495697 0.5532303  0.56944275
 1.3236694  0.6746445  0.41831207 0.28479004 0.23049164 0.5745392
 0.36688232 3.783081   3.4044418  2.6544418 ]"
occlusion,any,logit,contrastive,reversed,"[-0.20690155 -0.17308807 -0.31092834 -0.24495697 -0.5532303  -0.56944275
 -1.3236694  -0.6746445  -0.41831207 -0.28479004 -0.23049164 -0.5745392
 -0.36688232 -3.783081   -3.4044418  -2.6544418 ]"
occlusion,any,logit,baseline,original,[ 1.601181   2.7223892 12.900131  14.220352   2.824852  23.116692 ]
occlusion,any,logit,contrastive,original,[0.06093597 0.14366913 0.05952454 0.14846802 7.357445   5.0348434 ]
occlusion,any,logit,contrastive,reversed,[-0.06093597 -0.14366913 -0.05952454 -0.14846802 -7.357445   -5.0348434 ]
occlusion,any,logit,baseline,original,[ 2.2490692 14.381935   9.166496   3.2068176 24.099998   2.017456 ]
occlusion,any,logit,contrastive,original,[0.18681335 0.53313446 0.05757141 4.0360565  4.091057   4.0900116 ]
occlusion,any,logit,contrastive,reversed,[-0.18681335 -0.53313446 -0.05757141 -4.0360565  -4.091057   -4.0900116 ]
occlusion,any,logit,baseline,original,[ 7.6677933   0.96061707 22.915154    9.310715  ]
occlusion,any,logit,contrastive,original,[0.31666565 4.6442566  4.0945587  4.629822  ]
occlusion,any,logit,contrastive,reversed,[-0.31666565 -4.6442566  -4.0945587  -4.629822  ]
occlusion,any,logit,baseline,original,"[ 1.789711  19.184395   8.047768   6.5872345  9.3910675  6.1235886
 19.911682 ]"
occlusion,any,logit,contrastive,original,[0.8756561 1.1597824 1.2839584 1.2835159 0.74543   8.565338  5.7200317]
occlusion,any,logit,contrastive,reversed,"[-0.8756561 -1.1597824 -1.2839584 -1.2835159 -0.74543   -8.565338
 -5.7200317]"
occlusion,any,logit,baseline,original,[ 2.7220764  8.651215   9.0409775 10.991623  17.558403  24.27761  ]
occlusion,any,logit,contrastive,original,[0.18373871 1.3297272  6.9252853  5.408203   5.5020065  3.6387787 ]
occlusion,any,logit,contrastive,reversed,[-0.18373871 -1.3297272  -6.9252853  -5.408203   -5.5020065  -3.6387787 ]
occlusion,any,logit,baseline,original,[ 8.487679    0.74607086 10.693184    6.2012405   3.5283203 ]
occlusion,any,logit,contrastive,original,[0.45040894 0.71749115 0.28507233 7.7425385  4.5651093 ]
occlusion,any,logit,contrastive,reversed,[-0.45040894 -0.71749115 -0.28507233 -7.7425385  -4.5651093 ]
occlusion,any,logit,baseline,original,[ 6.1472626 33.576805  20.97091    9.135803  15.075432 ]
occlusion,any,logit,contrastive,original,[0.07061005 0.4245987  0.18062592 8.320824   4.84256   ]
occlusion,any,logit,contrastive,reversed,[-0.07061005 -0.4245987  -0.18062592 -8.320824   -4.84256   ]
occlusion,any,logit,baseline,original,"[ 3.3276596   0.23073578  1.9622345   0.5666199   1.0569687   4.388008
  4.395523    3.5251236   4.20636     2.5281906   2.8186722   1.8884048
  2.860115    4.6960983  23.261444    0.7606735 ]"
occlusion,any,logit,contrastive,original,"[0.49287415 0.4796524  0.48492432 0.56651306 0.67710114 0.13869476
 0.01182556 0.40070343 1.1020889  0.9934616  0.9131012  0.88978577
 0.18328857 4.5362473  4.584442   4.6406174 ]"
occlusion,any,logit,contrastive,reversed,"[-0.49287415 -0.4796524  -0.48492432 -0.56651306 -0.67710114 -0.13869476
 -0.01182556 -0.40070343 -1.1020889  -0.9934616  -0.9131012  -0.88978577
 -0.18328857 -4.5362473  -4.584442   -4.6406174 ]"
occlusion,any,logit,baseline,original,"[ 2.9784088  8.849091   5.007675   4.912964   6.463234   6.150444
  8.312096  13.088562  11.778854  14.959557  15.360657  20.130165
 18.144913   5.2301025  7.8873672]"
occlusion,any,logit,contrastive,original,"[0.5244751  0.58251953 0.8766327  0.7604904  1.0513611  0.7236252
 0.95038605 0.98513794 0.9280777  0.8995514  1.2625122  0.76161957
 2.3133926  3.832138   3.3594437 ]"
